"Time","Am3"
0,0
3.3460025901563997e-08,0.0097921683418750842
6.6920051803127993e-08,0.0195831689425447
1.0038007770469199e-07,0.029372977208341131
2.5496154755446454e-07,0.074586270941624983
4.0954301740423709e-07,0.11977455439390985
5.6412448725400964e-07,0.16493745867064499
7.1870595710378219e-07,0.210074856644133
1.7871139292439205e-06,0.52135316677277443
2.8555219013840589e-06,0.83141148361265682
3.9239298735241974e-06,1.1402512520454697
4.992337845664336e-06,1.4478758645204481
6.0607458178044745e-06,1.7542876309879258
8.7627273699784082e-06,2.5237966153494349
1.1464708922152343e-05,3.2855840642325043
1.4166690474326277e-05,4.0396761762843187
1.6868672026500212e-05,4.7861056735297387
1.9570653578674146e-05,5.5249090900974895
2.2272635130848081e-05,6.2561248809380938
2.2727272727272509e-05,6.3784171091584145
2.2727272727272726e-05,-6.3784171091584723
2.2742210000372425e-05,-6.3737069778414179
2.2757147273472124e-05,-6.3689947727156033
2.2772084546571822e-05,-6.3642845202157572
2.2921457277568821e-05,-6.3172062874961483
2.3070830008565819e-05,-6.27015236407156
2.3220202739562817e-05,-6.2231225447345899
2.4490512220467116e-05,-5.8241058880055112
2.5760821701371415e-05,-5.4268175907114449
2.7031131182275714e-05,-5.0312661269495047
2.8301440663180014e-05,-4.6374537308972243
3.1053844239705558e-05,-3.7901284086368467
3.3806247816231099e-05,-2.9509378036632472
3.655865139275664e-05,-2.1198557420556963
3.9311054969282181e-05,-1.2968576224802941
4.2063458545807723e-05,-0.48192222861657374
4.5454545454545445e-05,0.51105689408498645
4.5454545454545879e-05,-0.51105689408511279
4.5733118440515144e-05,-0.42901479627939276
4.601169142648441e-05,-0.34705311949888445
4.6290264412453676e-05,-0.26517356814681958
4.7691397498780685e-05,0.14483184971804905
4.9092530585107693e-05,0.5527973246027077
5.0493663671434702e-05,0.95869038209642221
5.1895714006188277e-05,1.3627706571755089
5.3297764340941852e-05,1.7647751787499271
5.4461799421082668e-05,2.0970586924290284
5.5625834501223485e-05,2.4279073042654242
5.65950135187249e-05,2.7023515934303064
5.7564192536226315e-05,2.9758030848297432
5.853337155372773e-05,3.248266871739439
6.0449588060882253e-05,3.7844371679946325
6.2365804568036777e-05,4.3169440911549222
6.4282021075191307e-05,4.8456673993536121
6.6198237582345838e-05,5.3705706900974723
6.8181818181817304e-05,5.9099192491956014
6.8181818181818171e-05,-5.9099192491958368
6.8197322283619969e-05,-5.9050506605964177
6.8212826385421766e-05,-5.9001800873258947
6.8228330487223564e-05,-5.8953114500164734
6.8383371505241594e-05,-5.8466507937023513
6.8538412523259625e-05,-5.7980162432152609
6.8693453541277655e-05,-5.7494076749270207
7.0243863721458001e-05,-5.2647068891037687
7.1794273901638347e-05,-4.7825870075806369
7.3344684081818692e-05,-4.3030581957522314
7.4895094261999038e-05,-3.8261236536766807
7.7977750970476507e-05,-2.8855400243450013
8.1060407678953977e-05,-1.955187420133075
8.4143064387431446e-05,-1.0350422808818727
8.7225721095908915e-05,-0.12508183199696357
9.0308377804386385e-05,0.77471454940805107
9.0909090909090036e-05,0.94887604701056383
9.0909090909090904e-05,-0.94887604701081518
9.1022306887756442e-05,-0.9153151223390128
9.1135522866421981e-05,-0.88176760240708407
9.1248738845087519e-05,-0.84823380993800113
9.2380898631742918e-05,-0.51407911563015873
9.3513058418398317e-05,-0.18126978169249597
9.4645218205053716e-05,0.15016941848797755
9.6033560043923963e-05,0.55460016755917474
9.742190188279421e-05,0.95697726877192579
9.8468875666895026e-05,1.2591855276868049
9.9515849450995843e-05,1.5602132353016274
0.00010056282323509666,1.8600689486251083
0.00010241154657179349,2.3870818964659652
0.00010426026990849031,2.9106476988346293
0.00010610899324518714,3.4306361802099388
0.00010795771658188397,3.9470056423567019
0.00011149930003304979,4.9261203044329314
0.00011363636363636277,5.5105294756753223
0.00011363636363636364,-5.5105294756755585
0.00011365163510175698,-5.505756067292614
0.00011366690656715032,-5.5009808583123485
0.00011368217803254366,-5.4962074321744918
0.00011383489268647713,-5.44849818994191
0.00011398760734041059,-5.4008144970838474
0.00011414032199434406,-5.3531562636272669
0.00011566746853367872,-4.8779308932591379
0.00011719461507301338,-4.4052341886576603
0.00011872176161234805,-3.9350760116395005
0.00012024890815168271,-3.4674589729845566
0.00012349789332334333,-2.4810493857320952
0.00012674687849500396,-1.5061018416776835
0.0001299958636666646,-0.54257933978510797
0.00013324484883832523,0.40955648480262741
0.00013636363636363461,1.3128607206648417
0.00013636363636363634,-1.3128607206653411
0.00013645070104116897,-1.286961357644159
0.0001365377657187016,-1.2610699500358071
0.00013662483039623424,-1.2351867202888789
0.00013749547717156063,-0.97705897410469145
0.00013836612394688702,-0.71973224466096442
0.00013923677072221342,-0.46322111454379211
0.00014068516674097391,-0.038613127452996429
0.00014213356275973439,0.38375923088270286
0.00014321411521333905,0.69754333188862172
0.0001442946676669437,1.0100639444484221
0.00014537522012054836,1.3213309637913309
0.00014731355184265915,1.8769831573458258
0.00014925188356476994,2.4288309131176842
0.00015119021528688074,2.9767359575132453
0.00015312854700899153,3.5206562956855572
0.00015679581525750562,4.5388656314813973
0.00015909090909090734,5.1688711521956012
0.00015909090909090907,-5.1688711521960746
0.00015910704037942267,-5.1638538261250764
0.00015912317166793627,-5.1588347228290647
0.00015913930295644987,-5.1538174563853225
0.00015930061584158592,-5.1036721427795282
0.00015946192872672198,-5.0535551265567298
0.00015962324161185803,-5.0034663955865861
0.00016123637046321855,-4.5040856985655662
0.00016284949931457906,-4.0075114219211221
0.00016446262816593958,-3.5137532582260751
0.00016607575701730009,-3.0228122371149388
0.00016944384072470269,-2.0068257198402186
0.00017281192443210528,-1.0030546711003852
0.00017618000813950788,-0.011444788760967219
0.00017954809184691047,0.96805874535843484
0.00018181818181818007,1.6214417994293504
0.00018181818181818181,-1.6214417994298476
0.00018190564996029929,-1.5953425090912865
0.00018199311810241677,-1.5692511640887066
0.00018208058624453425,-1.5431679995358027
0.00018295526766570915,-1.2830409184627498
0.00018382994908688405,-1.0237147521149035
0.00018470463050805896,-0.76520395918377837
0.00018672867619488244,-0.16977487134219593
0.00018875272188170593,0.42146584399194481
0.00019077676756852941,1.008402398042503
0.0001928008132553529,1.591001027204562
0.00019681938466345684,2.7348800234260588
0.00020083795607156078,3.8617437767970193
0.00020454545454545281,4.8863859794945768
0.00020454545454545454,-4.8863859794950528
0.00020456407918410823,-4.880610195478992
0.00020458270382276193,-4.8748324723523204
0.00020460132846141562,-4.8690569268338333
0.00020478757484795258,-4.8113366401115583
0.00020497382123448954,-4.7536534804753989
0.0002051600676210265,-4.6960076232597059
0.00020702253148639619,-4.1215352718001919
0.00020888499535176588,-3.5507619192679156
0.00021074745921713557,-2.9837016931507616
0.00021260992308250526,-2.4203562676319286
0.00021600026563310638,-1.4043853911776407
0.0002193906081837075,-0.40066997659780607
0.00022278095073430861,0.59083348965018578
0.00022617129328490973,1.5701680822939279
0.00022727272727272554,1.8857165102776756
0.00022727272727272727,-1.8857165102781717
0.00022735505257096757,-1.8610509346980286
0.00022743737786920786,-1.8363923599395509
0.00022751970316744815,-1.8117410122280804
0.00022834295614985122,-1.5658500383365976
0.00022916620913225429,-1.3206669162788198
0.00022998946211465735,-1.0762046649626815
0.00023196216757998811,-0.4930289922937473
0.00023393487304531886,0.086166192597369254
0.00023590757851064961,0.66127197771408108
0.00023788028397598036,1.2322543658117673
0.00024145220686777892,2.2556361481524938
0.00024502412975957748,3.2655285403320922
0.00024859605265137601,4.2619903508490173
0.00024999999999999654,4.6499880438292838
0.00025000000000000001,-4.6499880438302403
0.00025001815897102804,-4.6443664489963741
0.00025003631794205607,-4.6387430744735179
0.0002500544769130841,-4.6331217131035176
0.00025023606662336457,-4.5769416227784472
0.00025041765633364505,-4.5207969610772514
0.00025059924604392553,-4.4646879045314698
0.00025241514314673007,-3.9054941767757705
0.00025423104024953461,-3.3498341219502721
0.00025604693735233915,-2.7977235016284792
0.00025786283445514369,-2.2491660920847498
0.00026126337719578537,-1.2314530241324044
0.00026466391993642705,-0.22616341296948578
0.00026806446267706874,0.76673728847688327
0.00027146500541771042,1.747285595706817
0.00027272727272726921,2.1081249901308992
0.00027272727272727268,-2.108124990131889
0.0002727891523336579,-2.0895277062970687
0.00027285103194004312,-2.0709343843208452
0.00027291291154642834,-2.0523451933154075
0.00027353170761028057,-1.8668089365934097
0.00027415050367413281,-1.681677185773137
0.00027476929973798504,-1.4969574515321165
0.00027669392119888134,-0.924827012587634
0.00027861854265977764,-0.35656643149794359
0.00028054316412067393,0.20774423281124224
0.00028246778558157023,0.76808092382256954
0.00028637888621305298,1.8945425632046857
0.00029028998684453572,3.0046444105205201
0.00029420108747601846,4.0984654448504925
0.00029545454545454195,4.4455914377680843
0.00029545454545454542,-4.4455914377690426
0.00029548956753531493,-4.4347795677110691
0.00029552458961608444,-4.4239647060143046
0.00029555961169685396,-4.4131549180457217
0.00029590983250454893,-4.3051757805830819
0.0002962600533122439,-4.1973280602502374
0.00029661027411993887,-4.0896138320875179
0.00029930123339797599,-3.2662480343586107
0.00030199219267601312,-2.4506633569616456
0.00030468315195405024,-1.6429079161379898
0.00030689162025991971,-0.98583710081330789
0.00030910008856578917,-0.33403356413194352
0.00031130855687165864,0.31251570548383723
0.00031351702517752811,0.95382413098728991
0.00031818181818181468,2.2912525578696101
0.00031818181818181815,-2.2912525578705969
0.00031824429225998214,-2.2724542350292181
0.00031830676633814612,-2.253659956648796
0.00031836924041631011,-2.2348699010370923
0.00031899398119795025,-2.0473327843788183
0.0003196187219795904,-1.8602089421417958
0.00032024346276123054,-1.6735059502074721
0.00032226188407388475,-1.0729277747728039
0.00032428030538653895,-0.4766154472593655
0.00032629872669919316,0.11534977400178911
0.00032831714801184736,0.70294628505858647
0.00033247020117315769,1.8982689252982841
0.00033662325433446802,3.0752031950646139
0.00034077630749577834,4.233871138051339
0.00034090909090908741,4.2706168257909294
0.00034090909090909088,-4.2706168257918886
0.00034094570471937936,-4.2593460445306714
0.00034098231852966785,-4.2480723464919867
0.00034101893233995633,-4.2368038893620819
0.00034138507044284122,-4.124247875191223
0.0003417512085457261,-4.0118345000598064
0.00034211734664861098,-3.8995660506479068
0.00034540581292056725,-2.8974846357884347
0.00034796961815876132,-2.1242255245668158
0.00035053342339695539,-1.358012526520983
0.00035309722863514947,-0.59884360887842114
0.00035566103387334354,0.15329930494558125
0.00036207056968769148,2.0030808434937937
0.00036363636363636356,2.4483546982141817
0.00036363636363636703,-2.4483546982151649
0.00036369790929383506,-2.4298060094528955
0.0003637594549513031,-2.4112611998475293
0.00036382100060877113,-2.3927204504355464
0.00036443645718345157,-2.2076623330345013
0.00036505191375813201,-2.0230014908815712
0.00036566737033281245,-1.8387451989036421
0.00036783742385084638,-1.1920352525811748
0.00037000747736888032,-0.55022042314867958
0.00037217753088691425,0.086615652596320994
0.00037434758440494818,0.71845189003772081
0.00037812230854852304,1.8056220375345164
0.00038189703269209791,2.8777433244939683
0.00038567175683567277,3.9348976885682783
0.00038636363636363288,4.1270502853682949
0.00038636363636363635,-4.1270502853692577
0.00038638390421707927,-4.1208180717138676
0.00038640417207052219,-4.114584140506456
0.00038642443992396511,-4.1083523638862349
0.00038662711845839425,-4.0460752458540075
0.0003868297969928234,-3.9838418202094692
0.00038703247552725255,-3.9216524714881986
0.00038905926087154396,-3.3021058128222256
0.00039108604621583537,-2.6869290901523555
0.00039311283156012679,-2.0761405367701946
0.0003951396169044182,-1.4697422119534933
0.00039870260832617282,-0.41434454156567591
0.00040226559974792744,0.62754531225247356
0.00040582859116968206,1.6559764714551308
0.00040909090909090561,2.5858608639185436
0.00040909090909090908,-2.5858608639195269
0.00040912436024602607,-2.5757525939286827
0.00040915781140114305,-2.5656454076918949
0.00040919126255626004,-2.555539423122716
0.00040952577410742973,-2.4545828376983385
0.00040986028565859943,-2.3537437096819258
0.00041019479720976913,-2.2530242360021933
0.00041257538687637435,-1.5395457547117504
0.00041495597654297956,-0.83205193595446769
0.00041733656620958478,-0.1305894759371313
0.00041971715587619,0.56483326357612151
0.00042367810902727379,1.7085565654213442
0.00042763906217835757,2.8356363784470013
0.00043160001532944136,3.9461430846563039
0.0004318181818181784,4.0068290374848736
0.00043181818181818187,-4.0068290374858382
0.00043185727341425083,-3.9948168361270104
0.00043189636501031979,-3.9828018792058417
0.00043193545660638876,-3.9707924209709278
0.0004323263725670785,-3.8508435309218516
0.00043271728852776824,-3.7310568156047417
0.00043310820448845799,-3.6114350584141217
0.00043561631754855537,-2.8476773107165778
0.00043812443060865276,-2.0906134025034677
0.00044063254366875015,-1.3403019401568974
0.00044314065672884753,-0.59675517240529352
0.00044697156431570744,0.52590859412010016
0.00045080247190256735,1.632854742489275
0.00045454545454545108,2.6992724898065661
0.00045454545454545455,-2.6992724898075475
0.00045460051890510394,-2.6826105108161276
0.00045465558326475333,-2.6659516425243908
0.00045471064762440272,-2.6492960585441354
0.00045526129122089646,-2.4830227488227861
0.00045581193481739019,-2.3170707743656394
0.00045636257841388393,-2.1514460949838776
0.0004583673850114749,-1.5509787001856328
0.00046037219160906587,-0.95474164920212456
0.00046237699820665684,-0.36280762126810867
0.00046438180480424781,0.22480300513986273
0.00046821614522366846,1.3366329198400613
0.00047205048564308912,2.4327087019661975
0.00047588482606250978,3.5131060303624073
0.00047727272727272375,3.900325381363194
0.00047727272727272722,-3.9003253813641594
0.00047731123345387733,-3.8885148156270959
0.00047734973963502745,-3.8767016414990478
0.00047738824581617756,-3.8648937570938617
0.00047777330762767872,-3.746957082232413
0.00047815836943917989,-3.6291787060810012
0.00047854343125068106,-3.5115613086387061
0.00048096528291737678,-2.7753117245329419
0.00048338713458407251,-2.0453336964369671
0.00048580898625076824,-1.321679569211945
0.00048823083791746396,-0.60435690160757394
0.00049224006357280979,0.56924890220065594
0.00049624928922815568,1.7256108030487616
0.00049999999999999307,2.7918814821678355
0.00050000000000000001,-2.7918814821697939
0.00050005260318262393,-2.7759615979053374
0.00050010520636524784,-2.7600445393210173
0.00050015780954787176,-2.7441304769920771
0.00050068384137411082,-2.5852475077105961
0.00050120987320034988,-2.4266575404205164
0.00050173590502658894,-2.268365962494606
0.00050388324270878634,-1.6250673931138975
0.00050603058039098373,-0.98662633080035289
0.00050817791807318113,-0.35311235462576596
0.00051032525575537852,0.27545876475700487
0.00051431566078127193,1.4304452158116792
0.00051830606580716533,2.5684689757214625
0.00052229647083305874,3.6896341402950159
0.00052272727272727258,3.8096710298887224
0.00052272727272727952,-3.8096710298906542
0.00052276781350808982,-3.7972573107141399
0.00052280835428890012,-3.7848410019699164
0.00052284889506971043,-3.772430286855545
0.00052325430287781334,-3.6484791727651755
0.00052365971068591625,-3.5247021050935103
0.00052406511849401917,-3.4011020615874403
0.00052685474089371877,-2.5551840897860103
0.00052964436329341837,-1.7175230821206802
0.00053243398569311796,-0.88817426116118681
0.0005347116074297468,-0.21720927058182743
0.00053698922916637563,0.44822486860709093
0.00053926685090300447,1.1081445066085822
0.0005415444726396333,1.7625662549588166
0.00054545454545453843,2.8732633564665
0.00054545454545454537,-2.8732633564684567
0.00054548469857521129,-2.8641280683775112
0.00054551485169587722,-2.8549936365074418
0.00054554500481654314,-2.8458601820896781
0.00054584653602320185,-2.7546095899306811
0.00054614806722986056,-2.663454481897487
0.00054644959843651926,-2.5723966370820568
0.00054938564519166095,-1.6906691124304718
0.00055232169194680263,-0.8180680897490672
0.00055461122745220713,-0.14396996641919502
0.00055690076295761162,0.52455579760049698
0.00055919029846301612,1.1875213404830294
0.00056147983396842062,1.8449413505743166
0.00056711399778540839,3.4392243437855909
0.00056818181818181122,3.7376275902939544
0.00056818181818181815,-3.7376275902958898
0.000568203941222441,-3.7308541220479423
0.00056822606426306385,-3.7240790131976444
0.00056824818730368671,-3.7173061771794513
0.00056846941770991477,-3.6496255662651769
0.00056869064811614284,-3.581996853512373
0.00056891187852237091,-3.5144206267689215
0.0005711241825846515,-2.8414528194684991
0.00057333648664693209,-2.1736878400431383
0.00057554879070921268,-1.5111484318480946
0.00057776109477149327,-0.85383695639626656
0.00058148015554705711,0.23939853049609849
0.00058519921632262095,1.3179256266196249
0.0005889182770981848,2.3817994687741169
0.00059090909090908389,2.9452905363929287
0.00059090909090909083,-2.9452905363948854
0.00059096268420884529,-2.9290267848021858
0.00059101627750859974,-2.9127659450453609
0.00059106987080835419,-2.8965081959790804
0.00059160580380589862,-2.7341964951401785
0.00059214173680344304,-2.5721870952887853
0.00059267766980098746,-2.410485610599681
0.0005948057080440996,-1.7712292608169367
0.00059693374628721173,-1.1367171523535233
0.00059906178453032386,-0.50702349008224146
0.00060118982277343599,0.11783112470946874
0.00060480728104035924,1.1689341525575243
0.00060842473930728248,2.2060983226797219
0.00061204219757420573,3.2293771717360507
0.00061363636363635679,3.6759300820904794
0.00061363636363636373,-3.6759300820924175
0.0006136784840936059,-3.6630373918049979
0.00061372060455084807,-3.6501422290909225
0.00061376272500809025,-3.6372528426685746
0.00061418392958051166,-3.508527521175024
0.00061460513415293307,-3.3799904636193348
0.00061502633872535448,-3.2516450339190048
0.00061732566859698003,-2.5542048895980614
0.00061962499846860558,-1.8623805738480512
0.00062192432834023113,-1.1762323288874417
0.00062422365821185669,-0.4957743968248729
0.00062800265948773635,0.61023490690476767
0.00063178166076361601,1.7009356053269946
0.00063556066203949567,2.7763905482254891
0.00063636363636362936,3.002949463309776
0.0006363636363636363,-3.0029494633117304
0.00063640991479744461,-2.9888984032371271
0.00063645619323125292,-2.9748495062006959
0.00063650247166506123,-2.9608029350192524
0.000636965256003144,-2.8205371304599836
0.00063742804034122677,-2.6804986947225045
0.00063789082467930955,-2.5406918489734167
0.00063998917152115371,-1.9094961309639136
0.00064208751836299788,-1.282965920856004
0.00064418586520484204,-0.66116277689339131
0.00064628421204668621,-0.044101799163799082
0.0006501760884077048,1.0878559199993325
0.00065406796476872339,2.2035781923564648
0.00065795984112974198,3.3031464090061506
0.00065909090909090215,3.6196895127173421
0.00065909090909090908,-3.6196895127192801
0.0006591315260304517,-3.6072741962851431
0.00065917214296999432,-3.5948565142176623
0.00065921275990953694,-3.5824442603787019
0.00065961892930496366,-3.4584790794431068
0.00066002509870039037,-3.3346895885933208
0.00066043126809581709,-3.2110788487647066
0.00066279088631061172,-2.4963161481666702
0.00066515050452540636,-1.7874873543537326
0.00066751012274020099,-1.0846472045976852
0.00066986974095499562,-0.38780440091416829
0.00067387670128333567,0.78183209392153474
0.00067788366161167571,1.9342841735268774
0.00068181818181817482,3.0492744912671434
0.00068181818181818176,-3.0492744912690957
0.00068186853481857189,-3.0339906679950777
0.00068191888781896201,-3.0187094137372945
0.00068196924081935213,-3.0034309031630011
0.00068247277082325315,-2.8508816372284103
0.00068297630082715416,-2.6986005668530848
0.00068347983083105518,-2.5465926246773014
0.00068572458192504848,-1.8720353151059412
0.00068796933301904179,-1.2027904146331112
0.00069021408411303509,-0.53892567142042846
0.00069245883520702839,0.11954507217176268
0.0006963921719818682,1.2603725553305203
0.000700325508756708,2.3847441133866099
0.0007042588455315478,3.4927566482803103
0.00070454545454544761,3.5728571716355773
0.00070454545454545455,-3.5728571716375153
0.00070458850643608634,-3.5597096500730183
0.00070463155832671813,-3.5465597510289539
0.00070467461021734993,-3.533415694359439
0.00070510512912366763,-3.402150135549225
0.00070553564802998533,-3.2710802566344972
0.00070596616693630303,-3.1402095113839539
0.00070859690806781477,-2.344611308722202
0.0007112276491993265,-1.5563282493421118
0.00071385839033083823,-0.7754208646866293
0.00071648913146234996,-0.0018958155150709621
0.00072047849070737966,1.1570634216310276
0.00072446784995240936,2.2991596250802462
0.00072727272727272712,3.0921095963134499
0.00072727272727273406,-3.0921095963154017
0.00072729975866419293,-3.0838975942878744
0.0007273267900556518,-3.0756862561409379
0.00072735382144711066,-3.0674757039314295
0.00072762413536169902,-2.9854376861435221
