"Time","Vm1"
0.00014925188356476994,23.989914051935024
0.00015119021528688074,23.984474438045989
0.00015312854700899153,23.978328536224009
0.00015679581525750562,23.96489701804126
0.00015909090909090734,23.955391624563035
0.00015909090909090907,23.955391624563028
0.00015910704037942267,23.961197656577006
0.00015912317166793627,23.961275482859225
0.00015913930295644987,23.961210597914349
0.00015930061584158592,23.9617417547786
0.00015946192872672198,23.962293243875216
0.00015962324161185803,23.9628374260793
0.00016123637046321855,23.968013876884971
0.00016284949931457906,23.972691382548462
0.00016446262816593958,23.976856036723106
0.00016607575701730009,23.980496551949479
0.00016944384072470269,23.986377251913666
0.00017281192443210528,23.989889189498644
0.00017618000813950788,23.991015631668301
0.00017954809184691047,23.98977762603657
0.00018181818181818007,23.987637917784561
0.00018181818181818181,23.987637917784561
0.00018190564996029929,23.989780787417089
0.00018199311810241677,23.98963906385843
0.00018208058624453425,23.9897281060098
0.00018295526766570915,23.990653660337735
0.00018382994908688405,23.991419581749788
0.00018470463050805896,23.992023268611337
0.00018672867619488244,23.992868981055722
0.00018875272188170593,23.992884925636709
0.00019077676756852941,23.992054329102114
0.0001928008132553529,23.990380980946274
0.00019681938466345684,23.984631872284623
0.00020083795607156078,23.975801708273281
0.00020454545454545281,23.965136753784297
0.00020454545454545454,23.965136753784293
0.00020456407918410823,23.970752902344142
0.00020458270382276193,23.970747590477291
0.00020460132846141562,23.970707872182807
0.00020478757484795258,23.971460609391801
0.00020497382123448954,23.972225548142493
0.0002051600676210265,23.972981400067983
0.00020702253148639619,23.980159920569672
0.00020888499535176588,23.986619718771053
0.00021074745921713557,23.992335152733393
0.00021260992308250526,23.997285059806064
0.00021600026563310638,24.004284385445601
0.0002193906081837075,24.008628806567291
0.00022278095073430861,24.010288798655203
0.00022617129328490973,24.009278163579602
0.00022727272727272554,24.008384277881451
0.00022727272727272727,24.008384277881447
0.00022735505257096757,24.010899709630682
0.00022743737786920786,24.01076794899318
0.00022751970316744815,24.010898520606901
0.00022834295614985122,24.012276641905316
0.00022916620913225429,24.013493116957811
0.00022998946211465735,24.014544923526664
0.00023196216757998811,24.016467252716019
0.00023393487304531886,24.017477980723992
0.00023590757851064961,24.017553931403505
0.00023788028397598036,24.016693278453211
0.00024145220686777892,24.012792302570599
0.00024502412975957748,24.005961633109582
0.00024859605265137601,23.996360449327355
0.00024999999999999654,23.99187350538762
0.00025000000000000001,23.991873505387606
0.00025001815897102804,23.997194064766131
0.00025003631794205607,23.997198449708243
0.0002500544769130841,23.997153446433305
0.00025023606662336457,23.997793483975435
0.00025041765633364505,23.998444827807322
0.00025059924604392553,23.999086400109281
0.00025241514314673007,24.005083977654422
0.00025423104024953461,24.010294868625191
0.00025604693735233915,24.014699125916632
0.00025786283445514369,24.01828204562608
0.00026126337719578537,24.022756126431933
0.00026466391993642705,24.024290630140985
0.00026806446267706874,24.02289990476325
0.00027146500541771042,24.01864546176455
0.00027272727272726921,24.016358683757087
0.00027272727272727268,24.016358683757083
0.0002727891523336579,24.019045204411626
0.00027285103194004312,24.018831881644712
0.00027291291154642834,24.018874415790737
0.00027353170761028057,24.01951406159835
0.00027415050367413281,24.02005894122404
0.00027476929973798504,24.020507318294804
0.00027669392119888134,24.021342229512836
0.00027861854265977764,24.021276230160201
0.00028054316412067393,24.020297121139098
0.00028246778558157023,24.018409947949998
0.00028637888621305298,24.011850253549525
0.00029028998684453572,24.001792190889361
0.00029420108747601846,23.988495830722339
0.00029545454545454195,23.983602935215856
0.00029545454545454542,23.983602935215842
0.00029548956753531493,23.989040526552841
0.00029552458961608444,23.988724732300604
0.00029555961169685396,23.988727500169198
0.00029590983250454893,23.989629034574044
0.0002962600533122439,23.990507725606196
0.00029661027411993887,23.991358382330862
0.00029930123339797599,23.997013375929729
0.00030199219267601312,24.001046903597189
0.00030468315195405024,24.003429979212608
0.00030689162025991971,24.004146328554363
0.00030910008856578917,24.003749868313417
0.00031130855687165864,24.0022541406017
0.00031351702517752811,23.999679790676737
0.00031818181818181468,23.990838900389097
0.00031818181818181815,23.990838900389086
0.00031824429225998214,23.993745387889454
0.00031830676633814612,23.9934979151367
0.00031836924041631011,23.993530269823808
0.00031899398119795025,23.994101227810262
0.0003196187219795904,23.994588251915154
0.00032024346276123054,23.994989857116604
0.00032226188407388475,23.995756772348379
0.00032428030538653895,23.995663898822691
0.00032629872669919316,23.994701683741045
0.00032831714801184736,23.992877001727642
0.00033247020117315769,23.986491300991261
0.00033662325433446802,23.976736670087771
0.00034077630749577834,23.963900941014874
0.00034090909090908741,23.963443746373375
0.00034090909090909088,23.963443746373361
0.00034094570471937936,23.968701742659636
0.00034098231852966785,23.968399573668602
0.00034101893233995633,23.968423237770221
0.00034138507044284122,23.969479936454437
0.0003417512085457261,23.970514107138619
0.00034211734664861098,23.971521367177562
0.00034540581292056725,23.979411283036924
0.00034796961815876132,23.984066620134364
0.00035053342339695539,23.987373132418238
0.00035309722863514947,23.98931536253512
0.00035566103387334354,23.989892328741348
0.00036207056968769148,23.985493369801876
0.00036363636363636356,23.983194294111051
0.00036363636363636703,23.983194294111044
0.00036369790929383506,23.986353303035582
0.0003637594549513031,23.986146259006297
0.00036382100060877113,23.986235741576817
0.00036443645718345157,23.987408405127301
0.00036505191375813201,23.988502173022191
0.00036566737033281245,23.989515326120202
0.00036783742385084638,23.99249453237632
0.00037000747736888032,23.994490546063854
0.00037217753088691425,23.995483149463837
0.00037434758440494818,23.995469776136559
0.00037812230854852304,23.993082516198871
0.00038189703269209791,23.987772556597402
0.00038567175683567277,23.979689811286768
0.00038636363636363288,23.977923696388945
0.00038636363636363635,23.977923696388935
0.00038638390421707927,23.982721078075162
0.00038640417207052219,23.98267513978773
0.00038642443992396511,23.982648670228304
0.00038662711845839425,23.983355586408095
0.0003868297969928234,23.984067753845956
0.00038703247552725255,23.984769476616787
0.00038905926087154396,23.99131023290515
0.00039108604621583537,23.996952240135347
0.00039311283156012679,24.001669687022574
0.0003951396169044182,24.005443546498679
0.00039870260832617282,24.009760514836124
0.00040226559974792744,24.011098375682753
0.00040582859116968206,24.00947689713966
0.00040909090909090561,24.00545845436671
0.00040909090909090908,24.005458454366707
0.00040912436024602607,24.00863368540368
0.00040915781140114305,24.008483723101474
0.00040919126255626004,24.008506246216175
0.00040952577410742973,24.009241866128523
0.00040986028565859943,24.009953676162148
0.00041019479720976913,24.0106378310292
0.00041257538687637435,24.014753718455207
0.00041495597654297956,24.01749935374756
0.00041733656620958478,24.0188568224774
0.00041971715587619,24.018825433375461
0.00042367810902727379,24.015737533811976
0.00042763906217835757,24.008963423244488
0.00043160001532944136,23.998701528350299
0.0004318181818181784,23.998040406775605
0.00043181818181818187,23.998040406775594
0.00043185727341425083,24.00300805256229
0.00043189636501031979,24.002714908384803
0.00043193545660638876,24.002753806860401
0.0004323263725670785,24.003874263999318
0.00043271728852776824,24.004961022764103
0.00043310820448845799,24.00601054680795
0.00043561631754855537,24.011903666997444
0.00043812443060865276,24.016274658986248
0.00044063254366875015,24.019091174029096
0.00044314065672884753,24.020340963602056
0.00044697156431570744,24.019242440311022
0.00045080247190256735,24.014574215653287
0.00045454545454545108,24.006702985703786
0.00045454545454545455,24.006702985703779
0.00045460051890510394,24.010115453795528
0.00045465558326475333,24.009852076369281
0.00045471064762440272,24.00989337632226
0.00045526129122089646,24.010656960705102
0.00045581193481739019,24.01134851560164
0.00045636257841388393,24.0119662910753
0.0004583673850114749,24.013643079920037
0.00046037219160906587,24.014369218847634
0.00046237699820665684,24.014131657596451
0.00046438180480424781,24.012933647553897
0.00046821614522366846,24.008024006533891
0.00047205048564308912,23.999798689405608
0.00047588482606250978,23.98847105081828
0.00047727272727272375,23.983659613211046
0.00047727272727272722,23.983659613211035
0.00047731123345387733,23.988465037751485
0.00047734973963502745,23.988159194549162
0.00047738824581617756,23.98817076020276
0.00047777330762767872,23.989007403208319
0.00047815836943917989,23.989814523942631
0.00047854343125068106,23.990588628762353
0.00048096528291737678,23.994744822486116
0.00048338713458407251,23.997617850664223
0.00048580898625076824,23.999188485471802
0.00048823083791746396,23.999454346857423
0.00049224006357280979,23.997063424504901
0.00049624928922815568,23.991238885487071
0.00049999999999999307,23.982843654985295
0.00050000000000000001,23.982843654985277
0.00050005260318262393,23.986362712621077
0.00050010520636524784,23.986095921998643
0.00050015780954787176,23.986134345713594
0.00050068384137411082,23.986909959046045
0.00050120987320034988,23.987628377425601
0.00050173590502658894,23.98828792160981
0.00050388324270878634,23.990415121537726
0.00050603058039098373,23.991585051470189
0.00050817791807318113,23.991785109246173
0.00051032525575537852,23.991018379025864
0.00051431566078127193,23.987079396256561
0.00051830606580716533,23.979989802096938
0.00052229647083305874,23.969957265239014
0.00052272727272727258,23.968709558085923
0.00052272727272727952,23.968709558085905
0.00052276781350808982,23.973445965400359
0.00052280835428890012,23.973158178016469
0.00052284889506971043,23.973199645874892
0.00052325430287781334,23.974296695684011
0.00052365971068591625,23.975363283084455
0.00052406511849401917,23.976396483851328
0.00052685474089371877,23.982640698072771
0.00052964436329341837,23.987303914634026
0.00053243398569311796,23.990349009076194
0.0005347116074297468,23.9916243379813
0.00053698922916637563,23.991811626238327
0.00053926685090300447,23.990921324776014
0.0005415444726396333,23.988971327033109
0.00054545454545453843,23.983241833317702
0.00054545454545454537,23.983241833317692
0.00054548469857521129,23.986732523516586
0.00054551485169587722,23.986585953076517
0.00054554500481654314,23.98659772619849
0.00054584653602320185,23.987319454339044
0.00054614806722986056,23.988026156788067
0.00054644959843651926,23.988712631838283
0.00054938564519166095,23.994400065313165
0.00055232169194680263,23.998221718137067
0.00055461122745220713,23.999889141595986
0.00055690076295761162,24.000401053175231
0.00055919029846301612,23.999765284337993
0.00056147983396842062,23.997998227297614
0.00056711399778540839,23.989014364985294
0.00056818181818181122,23.986602885453692
0.00056818181818181815,23.986602885453678
0.000568203941222441,23.9909946250655
0.00056822606426306385,23.990915474088176
0.00056824818730368671,23.990898229070861
0.00056846941770991477,23.991597015041645
0.00056869064811614284,23.992295708636604
0.00056891187852237091,23.992982105884082
0.0005711241825846515,23.999255067675172
0.00057333648664693209,24.004415095479342
0.00057554879070921268,24.008435114206648
0.00057776109477149327,24.011297844661087
0.00058148015554705711,24.013488037809193
0.00058519921632262095,24.012397526397294
0.0005889182770981848,24.008094117994251
0.00059090909090908389,24.004515198934001
0.00059090909090909083,24.004515198933987
0.00059096268420884529,24.008271369961861
0.00059101627750859974,24.008026624489368
0.00059106987080835419,24.008108175092531
0.00059160580380589862,24.009323935697829
0.00059214173680344304,24.010471506256479
0.00059267766980098746,24.011548903609633
0.0005948057080440996,24.015183585171439
0.00059693374628721173,24.017728925797016
0.00059906178453032386,24.019162264275053
0.00060118982277343599,24.019478568662279
0.00060480728104035924,24.017478142974291
0.00060842473930728248,24.012348796860902
0.00061204219757420573,24.004224672174566
0.00061363636363635679,23.999742297566549
0.00061363636363636373,23.999742297566527
0.0006136784840936059,24.004320368467173
0.00061372060455084807,24.004028618211088
0.00061376272500809025,24.004067832910827
0.00061418392958051166,24.005093911470389
0.00061460513415293307,24.006079639720785
0.00061502633872535448,24.007022400423391
0.00061732566859698003,24.011454720034205
0.00061962499846860558,24.014620187883509
0.00062192432834023113,24.016495957873733
0.00062422365821185669,24.017076200402414
0.00062800265948773635,24.015241152891996
0.00063178166076361601,24.010012679248089
0.00063556066203949567,24.001540537493025
0.00063636363636362936,23.999342789964949
0.0006363636363636363,23.999342789964931
0.00063640991479744461,24.003092414729462
0.00063645619323125292,24.002821805796209
0.00063650247166506123,24.002847211606788
0.000636965256003144,24.003574979094719
0.00063742804034122677,24.004254330368816
0.00063789082467930955,24.004883066799966
0.00063998917152115371,24.007143982374121
0.00064208751836299788,24.008389748170352
0.00064418586520484204,24.008607986433017
0.00064628421204668621,24.007801565548071
0.0006501760884077048,24.003645212716183
0.00065406796476872339,23.996148055904019
0.00065795984112974198,23.985515637763044
0.00065909090909090215,23.981876330524521
0.00065909090909090908,23.981876330524496
0.0006591315260304517,23.98635539823421
0.00065917214296999432,23.986059701537656
0.00065921275990953694,23.98607745189409
0.00065961892930496366,23.986898856623672
0.00066002509870039037,23.987687106179685
0.00066043126809581709,23.988439437949811
0.00066279088631061172,23.992141424786126
0.00066515050452540636,23.994650534581147
0.00066751012274020099,23.995949755165473
0.00066986974095499562,23.996038065923866
0.00067387670128333567,23.993453251528287
0.00067788366161167571,23.987524856693412
0.00068181818181817482,23.978629117862422
0.00068181818181818176,23.978629117862404
0.00068186853481857189,23.982471581906562
0.00068191888781896201,23.982196557084851
0.00068196924081935213,23.982244109380897
0.00068247277082325315,23.983171200870373
0.00068297630082715416,23.984047013311091
0.00068347983083105518,23.98486967313691
0.00068572458192504848,23.987934293003239
0.00068796933301904179,23.989961599652759
0.00069021408411303509,23.990934702747584
0.00069245883520702839,23.990852983030077
0.0006963921719818682,23.988205342494147
0.000700325508756708,23.982462287993243
0.0007042588455315478,23.973797301966417
0.00070454545454544761,23.973058051901404
0.00070454545454545455,23.973058051901383
0.00070458850643608634,23.977528074915707
0.00070463155832671813,23.977252980802611
0.00070467461021734993,23.977306897174714
0.00070510512912366763,23.978456720792963
0.00070553564802998533,23.979570491075236
0.00070596616693630303,23.980645900668801
0.00070859690806781477,23.986422454372267
0.0007112276491993265,23.990765111667859
0.00071385839033083823,23.993640448060756
0.00071648913146234996,23.995035275191839
0.00072047849070737966,23.994340761657977
0.00072446784995240936,23.990323836583219
0.00072727272727272712,23.985587119880122
0.00072727272727273406,23.985587119880108
0.00072729975866419293,23.989302760825804
0.0007273267900556518,23.98917473063803
0.00072735382144711066,23.989177035787943
0.00072762413536169902,23.98988164985262
0.00072789444927628738,23.990576362586012
0.00072816476319087573,23.99125417311577
0.00073086790233675919,23.997170734707197
0.00073357104148264265,24.001469600345985
0.00073627418062852611,24.004121817056696
0.00073848889672160759,24.005060205496289
0.00074070361281468908,24.004889702993779
0.00074291832890777056,24.003622336894345
0.00074513304500085204,24.001277274489109
0.0007499999999999998,23.992485961878273
0.00075000000000000674,23.992485961878256
0.00075002609630859759,23.996719256838215
0.00075005219261718844,23.996582752883672
0.00075007828892577929,23.996580030626507
0.00075033925201168803,23.997343514247088
0.00075060021509759677,23.998098664669829
0.00075086117818350551,23.998837102874116
0.0007534708090425928,24.005375018720876
0.00075608043990168009,24.010320526212329
0.00075869007076076738,24.013640643773702
0.00076086213675736537,24.015153266749284
0.00076303420275396336,24.01552841479964
0.00076520626875056135,24.014774227992064
0.00076737833474715934,24.012905957346355
0.00077272727272726576,24.003724572618545
0.00077272727272727269,24.003724572618527
0.00077275607957512686,24.007501435768255
0.00077278488642298102,24.007344937128174
0.00077281369327083518,24.00734425941172
0.0007731017617493769,24.008008599148344
0.00077338983022791862,24.008658223780369
0.00077367789870646034,24.009286891797441
0.00077628907400896735,24.014093787214687
0.00077890024931147436,24.01724394058197
0.00078151142461398138,24.018717633118296
0.00078381563732851016,24.018296491497786
0.00078539192566339389,24.017318158005292
0.00078668249454869413,24.016093611081509
0.00078797306343399436,24.014472358806387
0.00078898588426996592,24.012950489348359
0.00078999870510593749,24.011191592694018
0.00079101152594190905,24.009200728260716
0.00079291727028725403,24.004921104178827
0.00079482301463259901,23.999897443027908
0.00079545454545453843,23.998068724345575
0.00079545454545454537,23.998068724345554
0.00079549696613567702,24.002426392879393
0.00079553938681680867,24.002141897032544
0.00079558180749794032,24.002174945596156
0.00079600601430925661,24.003104797660807
0.0007964302211205729,24.003994177650799
0.00079685442793188919,24.00484065792622
0.0007991069843573265,24.008659588741239
0.00080135954078276381,24.01128503206769
0.00080361209720820111,24.012697942406394
0.00080586465363363842,24.012895411713743
0.00080968375220703099,24.010485621604563
0.00081350285078042356,24.004708248036692
0.00081732194935381613,23.99572712510313
0.00081818181818181805,23.993286486850959
0.00081818181818182499,23.993286486850938
0.00081822653982432741,23.997227759103378
0.00081827126146682982,23.996950648210447
0.00081831598310933224,23.99697571512662
0.00081876319953435607,23.997743453040883
0.00081921041595937991,23.99846764104662
0.00081965763238440374,23.999145875846256
0.00082182347476094666,24.001824571271083
0.00082398931713748957,24.003449930586669
0.00082615515951403248,24.004008321636384
0.0008283210018905754,24.003501510996461
0.00083223502985657854,23.999930993680579
0.00083614905782258169,23.993051223858014
0.00084006308578858484,23.983057597994115
0.00084090909090908401,23.980513533113907
0.00084090909090909095,23.980513533113882
0.00084095117967206178,23.984825566140412
0.00084099326843503261,23.984538765361087
0.00084103535719800345,23.984564320277713
0.00084145624482771136,23.985420991205562
0.00084187713245741926,23.98624198736529
0.00084229802008712717,23.987024930619121
0.0008446545288767792,23.990746362239335
0.00084701103766643122,23.993291104766929
0.00084936754645608325,23.99464152915283
0.00085172405524573528,23.994796051799419
0.00085571850792714879,23.992363741991078
0.00085971296060856231,23.986637400910347
0.00086363636363635669,23.977979719598412
0.00086363636363636362,23.977979719598395
0.00086368606077721541,23.981998297408101
0.0008637357579180672,23.981721466823512
0.00086378545505891898,23.981778144174065
0.00086428242646743641,23.982824299301566
0.00086477939787595385,23.983820519016362
0.00086527636928447128,23.984764815687662
0.00086758139215291623,23.988509052997784
0.00086988641502136119,23.991151496975299
0.00087219143788980615,23.992671265355927
0.0008744964607582511,23.993064474045823
0.00087838292638550133,23.991205930889606
0.00088226939201275156,23.986259823295708
0.00088615585764000178,23.978379080675897
0.00088636363636362936,23.977879234923435
0.0008863636363636363,23.977879234923421
0.00088640820688854155,23.982209662998503
0.0008864527774134468,23.981942464676067
0.00088649734793835205,23.982003705093287
0.00088694305318740398,23.983188035563895
0.00088738875843645591,23.984332199735586
0.00088783446368550785,23.985434168676495
0.00089036585475664855,23.990931309207742
0.00089289724582778925,23.995066648167651
0.00089542863689892995,23.997808784311889
0.00089796002797007065,23.999145506956712
0.00090186718958085448,23.998464502075613
0.0009057743511916383,23.994512910949009
0.00090909090909090215,23.988692367682084
0.00090909090909090909,23.98869236768207
0.0009091174499198339,23.992538204947138
0.0009091439907487587,23.992409484790716
0.00090917053157768351,23.992408780755916
0.00090943593986693113,23.993113708341795
0.00090970134815617876,23.993809451907573
0.00090996675644542638,23.994488481788959
0.0009126208393379024,24.000430621779429
0.00091527492223037843,24.004780176264831
0.00091792900512285445,24.007508308861546
0.0009201280468377703,24.008532571647304
0.00092232708855268615,24.00843907813843
0.00092452613026760199,24.007239181744112
0.00092672517198251784,24.004951342547596
0.00093181818181817494,23.995637551426078
0.00093181818181818188,23.995637551426061
0.00093184472561804257,23.999748641839659
0.00093187126941790327,23.999607348741492
0.00093189781321776396,23.999603047155418
0.00093216325121637058,24.000322084029463
0.0009324286892149772,24.001031541668414
0.00093269412721358382,24.001723571205559
0.00093534850719965003,24.007757373754046
0.00093800288718571623,24.012126220659216
0.00094065726717178244,24.014801292687206
0.00094282471544882528,24.015721996142904
0.00094499216372586812,24.015509550303182
0.00094715961200291096,24.014175692413268
0.0009493270602799538,24.011739158345041
0.00095454545454544762,24.001525838457898
0.00095454545454545456,24.00152583845788
0.00095457225167604643,24.005387664812154
0.0009545990488066383,24.005243696707598
0.00095462584593723017,24.005232327631283
0.00095489381724314876,24.005831589843897
0.00095516178854906735,24.006420118663435
0.00095542975985498594,24.006990473827582
0.0009581094729141723,24.011771339909984
0.00096078918597335865,24.014826340236493
0.00096300004311836444,24.016034020026265
0.00096521090026337024,24.016053618976507
0.00096742175740837603,24.014895498007501
0.00096963261455338182,24.012578194033093
0.00097507942697544535,24.002115372043601
0.0009772727272727203,23.996092341831869
0.00097727272727272723,23.996092341831847
0.00097731700146343149,24.000353608434871
0.00097736127565413574,24.000064230388581
0.00097740554984484,24.000098061532629
0.00097784829175188168,24.001001615023625
0.00097829103365892336,24.00186124382558
0.00097873377556596504,24.002674884929252
0.00098094723531367113,24.00609564185552
0.00098316069506137723,24.008383400544126
0.00098537415480908332,24.009520899685189
0.00098758761455678941,24.009506601122133
0.00099141800779933799,24.00679687942316
0.00099524840104188656,24.000774049315933
0.00099907879428443513,23.991607679129316
0.00099999999999998614,23.988960198169035
0.001,23.988960198168993
0.0010000440738280269,23.992995548866958
0.0010000881476560537,23.99271568988334
0.0010001322214840806,23.992741189737927
0.0010005729597643495,23.993534093802349
0.0010010136980446185,23.994285836058516
0.0010014544363248874,23.994993913596687
0.0010036682598213084,23.997933825572744
0.0010058820833177295,23.999795788546169
0.0010080959068141505,24.000565210499271
0.0010103097303105716,24.000243092941915
0.0010142457820041986,23.997019338913965
0.0010181818336978256,23.990506562721023
0.0010221178853914525,23.980894906097603
0.0010227272727272587,23.979146198867994
0.0010227272727272726,23.979146198867955
0.0010227702318505783,23.983379053267196
0.0010228131909738841,23.983098390044969
0.0010228561500971898,23.983130045356919
0.0010232857413302473,23.984025938093431
0.0010237153325633047,23.984884785375158
0.0010241449237963622,23.985704399960987
0.0010265164129240232,23.989563098149652
0.0010288879020516842,23.992239998452153
0.0010312593911793453,23.993716315247806
0.0010336308803070063,23.99398954680322
0.0010376168275800556,23.991773195249021
0.0010416027748531048,23.986292412532887
0.0010454545454545315,23.978057293075132
0.0010454545454545454,23.9780572930751
0.0010454793809498337,23.981918338752724
0.0010455042164451221,23.981799230786567
0.0010455290519404104,23.98178291051515
0.0010457774068932941,23.982357841937915
0.0010460257618461778,23.982927483438889
0.0010462741167990616,23.98348316759402
0.0010487576663278991,23.988347672397154
0.0010512412158567366,23.99191434608661
0.0010537247653855742,23.994163050564893
0.0010562083149144117,23.995087993854348
0.0010603257499238407,23.99373150257578
0.0010644431849332696,23.988852344674861
0.0010681818181818043,23.981515602965377
0.0010681818181818182,23.981515602965349
0.0010682068672016661,23.985549471901574
0.001068231916221514,23.985429510001971
0.0010682569652413619,23.985420305442965
0.0010685074554398401,23.986095668779654
0.0010687579456383183,23.986765229791835
0.0010690084358367965,23.98742027762728
0.0010715133378215792,23.993244586589956
0.0010740182398063618,23.997703670593719
0.0010765231417911444,24.000770481564004
0.001079028043775927,24.00243255863144
0.00108303567760904,24.002180776480493
0.0010870433114421531,23.998403406999945
0.0010909090909090769,23.991549184595943
0.0010909090909090907,23.991549184595911
0.0010909356644909698,23.995462318766663
0.0010909622380728488,23.99532978464125
0.0010909888116547278,23.995328023606184
0.0010912545474735169,23.996034639371803
0.001091520283292306,23.996731846280706
0.0010917860191110951,23.99741200120112
0.0010944433772989868,24.003348268399932
0.0010971007354868786,24.007660185176299
0.0010997580936747704,24.010319116209757
0.0011019449066817046,24.011259969099086
0.0011041317196886389,24.011077678960294
0.0011063185326955732,24.0097840229014
0.0011085053457025075,24.007397835628112
0.0011136363636363496,23.997678000062621
0.0011136363636363635,23.997678000062589
0.0011136627948798293,24.001722656755252
0.0011136892261232952,24.001581856638293
0.001113715657366761,24.001574220945184
0.001113979969801419,24.002249260895809
0.0011142442822360771,24.00291467335752
0.0011145085946707351,24.003562656287311
0.0011171517190173156,24.00915677106314
0.001119794843363896,24.013089375476557
0.0011224379677104764,24.015335517030142
0.0011246028106126958,24.015913974177241
0.0011267676535149152,24.015361994695219
0.0011289324964171346,24.013693380644167
0.001131097339319354,24.010928864459004
0.0011362866602731988,24.00002388279745
0.0011363636363636224,23.999818644599483
0.0011363636363636363,23.999818644599447
