LECROYWS3054,15238,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,10-Nov-2017 11:51:32,0                 
Time,Ampl
-7.800174e-005,0
-7.799974e-005,0
-7.799774e-005,0
-7.799574e-005,0
-7.799374e-005,0
-7.799174e-005,0
-7.798974e-005,0
-7.798774e-005,0
-7.798574e-005,0
-7.798374e-005,0
-7.798174e-005,0
-7.797974e-005,0
-7.797774e-005,0
-7.797574e-005,0
-7.797374e-005,0.166667
-7.797174e-005,0.166667
-7.796974e-005,0.166667
-7.796774e-005,0.166667
-7.796574e-005,0
-7.796374e-005,0
-7.796174e-005,0
-7.795974e-005,0
-7.795774e-005,0
-7.795574e-005,0.166667
-7.795374e-005,0.166667
-7.795174e-005,0
-7.794974e-005,0
-7.794774e-005,0
-7.794574e-005,0
-7.794374e-005,0
-7.794174e-005,0
-7.793974e-005,0
-7.793774e-005,0
-7.793574e-005,0.166667
-7.793374e-005,0.166667
-7.793174e-005,0.166667
-7.792974e-005,0
-7.792774e-005,0
-7.792574e-005,0.166667
-7.792374e-005,0.166667
-7.792174e-005,0
-7.791974e-005,0
-7.791774e-005,0
-7.791574e-005,0
-7.791374e-005,0
-7.791174e-005,0
-7.790974e-005,0
-7.790774e-005,0
-7.790574e-005,0
-7.790374e-005,0
-7.790174e-005,0
-7.789974e-005,0
-7.789774e-005,0
-7.789574e-005,0
-7.789374e-005,0
-7.789174e-005,0
-7.788974e-005,0
-7.788774e-005,0
-7.788574e-005,0
-7.788374e-005,0
-7.788174e-005,0
-7.787974e-005,0
-7.787774e-005,0.166667
-7.787574e-005,0.166667
-7.787374e-005,0
-7.787174e-005,0
-7.786974e-005,0
-7.786774e-005,0
-7.786574e-005,0.166667
-7.786374e-005,0
-7.786174e-005,0
-7.785974e-005,0.166667
-7.785774e-005,0.166667
-7.785574e-005,0
-7.785374e-005,0
-7.785174e-005,0
-7.784974e-005,0
-7.784774e-005,0
-7.784574e-005,0
-7.784374e-005,0
-7.784174e-005,0
-7.783974e-005,0
-7.783774e-005,0
-7.783574e-005,0.166667
-7.783374e-005,0.166667
-7.783174e-005,0
-7.782974e-005,0
-7.782774e-005,0
-7.782574e-005,0
-7.782374e-005,0
-7.782174e-005,0.166667
-7.781974e-005,0.166667
-7.781774e-005,0.166667
-7.781574e-005,0
-7.781374e-005,0
-7.781174e-005,0
-7.780974e-005,0
-7.780774e-005,0
-7.780574e-005,0
-7.780374e-005,0
-7.780174e-005,0
-7.779974e-005,0
-7.779774e-005,0
-7.779574e-005,0
-7.779374e-005,0
-7.779174e-005,0
-7.778974e-005,0
-7.778774e-005,0
-7.778574e-005,0
-7.778374e-005,0
