LECROYWS3054,15236,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,19-Dec-2017 08:22:05,0                 
Time,Ampl
-0.0022300147,0.0666667
-0.0022299647,0.0666667
-0.0022299147,0.0666667
-0.0022298647,0.0666667
-0.0022298147,0.0666667
-0.0022297647,0.133333
-0.0022297147,0.0666667
-0.0022296647,0.0666667
-0.0022296147,0.0666667
-0.0022295647,0.0666667
-0.0022295147,0.0666667
-0.0022294647,0.0666667
-0.0022294147,0.0666667
-0.0022293647,0.0666667
-0.0022293147,0.0666667
-0.0022292647,0.0666667
-0.0022292147,0.0666667
-0.0022291647,0.0666667
-0.0022291147,0.0666667
-0.0022290647,0.0666667
-0.0022290147,0.0666667
-0.0022289647,0.0666667
-0.0022289147,0.0666667
-0.0022288647,0.0666667
-0.0022288147,0.0666667
-0.0022287647,0.0666667
-0.0022287147,0.0666667
-0.0022286647,0.0666667
-0.0022286147,0.0666667
-0.0022285647,0.0666667
-0.0022285147,0.0666667
-0.0022284647,0.0666667
-0.0022284147,0.0666667
-0.0022283647,0.0666667
-0.0022283147,0.0666667
-0.0022282647,0.0666667
-0.0022282147,0.0666667
-0.0022281647,0.0666667
-0.0022281147,0.0666667
-0.0022280647,0.0666667
-0.0022280147,0.0666667
-0.0022279647,0.0666667
-0.0022279147,0.0666667
-0.0022278647,0.0666667
-0.0022278147,0.0666667
-0.0022277647,0.0666667
-0.0022277147,0.0666667
-0.0022276647,0.0666667
-0.0022276147,0.0666667
-0.0022275647,0.0666667
-0.0022275147,0
-0.0022274647,0.0666667
-0.0022274147,0.0666667
-0.0022273647,0.0666667
-0.0022273147,0.133333
-0.0022272647,0.0666667
-0.0022272147,0.0666667
-0.0022271647,0.0666667
-0.0022271147,0.133333
-0.0022270647,0.0666667
-0.0022270147,0.0666667
-0.0022269647,0.0666667
-0.0022269147,0.0666667
-0.0022268647,0.0666667
-0.0022268147,0.0666667
-0.0022267647,0.0666667
-0.0022267147,0.0666667
-0.0022266647,0.0666667
-0.0022266147,0.0666667
-0.0022265647,0.0666667
-0.0022265147,0.0666667
-0.0022264647,0.133333
-0.0022264147,0.0666667
-0.0022263647,0.0666667
-0.0022263147,0.0666667
-0.0022262647,0.0666667
-0.0022262147,0.0666667
-0.0022261647,0.0666667
-0.0022261147,0.0666667
-0.0022260647,0.0666667
-0.0022260147,0.0666667
-0.0022259647,0.0666667
-0.0022259147,0.0666667
-0.0022258647,0.0666667
-0.0022258147,0.0666667
-0.0022257647,0.0666667
-0.0022257147,0.0666667
-0.0022256647,0.0666667
-0.0022256147,0.0666667
-0.0022255647,0.0666667
-0.0022255147,0.133333
-0.0022254647,0.0666667
-0.0022254147,0.0666667
-0.0022253647,0.0666667
-0.0022253147,0.0666667
-0.0022252647,0.0666667
-0.0022252147,0.0666667
-0.0022251647,0.0666667
-0.0022251147,0.0666667
-0.0022250647,0.0666667
-0.0022250147,0.0666667
-0.0022249647,0.0666667
-0.0022249147,0.0666667
-0.0022248647,0.0666667
-0.0022248147,0.133333
-0.0022247647,0.0666667
-0.0022247147,0.0666667
-0.0022246647,0.0666667
-0.0022246147,0.0666667
-0.0022245647,0.0666667
-0.0022245147,0.0666667
-0.0022244647,0.0666667
-0.0022244147,0.0666667
