LECROYWS3054,15235,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,08-Sep-2017 07:19:01,0                 
Time,Ampl
0.00082,0.00833333
0.00082002,0.00833333
0.00082004,0.00833333
0.00082006,0.00833333
0.00082008,0.00833333
0.0008201,0.00833333
0.00082012,0.00833333
0.00082014,0.00833333
0.00082016,0.00833333
0.00082018,0.00833333
0.0008202,0.00833333
0.00082022,0.00833333
0.00082024,0.00833333
0.00082026,0.00833333
0.00082028,0.00833333
0.0008203,0.00833333
0.00082032,0.00833333
0.00082034,0.00833333
0.00082036,0.00833333
0.00082038,0.00833333
0.0008204,0.00833333
0.00082042,0.00833333
0.00082044,0.00833333
0.00082046,0.00833333
0.00082048,0.00833333
0.0008205,0.00833333
0.00082052,0.00833333
0.00082054,0.00833333
0.00082056,0.00833333
0.00082058,0.00833333
0.0008206,0.00833333
0.00082062,0.00833333
0.00082064,0.00833333
0.00082066,0.00833333
0.00082068,0.00833333
0.0008207,0.00833333
0.00082072,0.00833333
0.00082074,0.00833333
0.00082076,0.00833333
0.00082078,0.00833333
0.0008208,0.00833333
0.00082082,0.00833333
0.00082084,0.00833333
0.00082086,0.00833333
0.00082088,0.00833333
0.0008209,0.00833333
0.00082092,0.00833333
0.00082094,0.00833333
0.00082096,0.00833333
0.00082098,0.00833333
0.000821,0.00833333
0.00082102,0.00833333
0.00082104,0.00833333
0.00082106,0.00833333
0.00082108,0.00833333
0.0008211,0.00833333
0.00082112,0.00833333
0.00082114,0.00833333
0.00082116,0.00833333
0.00082118,0.00833333
0.0008212,0.00833333
0.00082122,0.00833333
0.00082124,0.00833333
0.00082126,0.00833333
0.00082128,0.00833333
0.0008213,0.00833333
0.00082132,0.00833333
0.00082134,0.00833333
0.00082136,0.00833333
0.00082138,0.00833333
0.0008214,0.00833333
0.00082142,0.00833333
0.00082144,0.00833333
0.00082146,0.00833333
0.00082148,0.00833333
0.0008215,0.00833333
0.00082152,0.00833333
0.00082154,0.00833333
0.00082156,0.00833333
0.00082158,0.00833333
0.0008216,0.00833333
0.00082162,0.00833333
0.00082164,0.00833333
0.00082166,0.00833333
0.00082168,0.00833333
0.0008217,0.00833333
0.00082172,0.00833333
0.00082174,0.00833333
0.00082176,0.00833333
0.00082178,0.00833333
0.0008218,0.00833333
0.00082182,0.00833333
0.00082184,0.00833333
0.00082186,0.00833333
0.00082188,0.00833333
0.0008219,-0.025
0.00082192,0.00833333
0.00082194,0.00833333
0.00082196,0.00833333
0.00082198,0.00833333
0.000822,0.00833333
0.00082202,0.00833333
0.00082204,0.00833333
0.00082206,0.00833333
0.00082208,0.00833333
0.0008221,0.00833333
0.00082212,0.00833333
0.00082214,0.00833333
0.00082216,0.00833333
0.00082218,0.00833333
0.0008222,0.00833333
0.00082222,0.00833333
0.00082224,0.00833333
0.00082226,0.00833333
0.00082228,0.00833333
0.0008223,0.00833333
0.00082232,0.00833333
0.00082234,0.00833333
0.00082236,0.0416667
0.00082238,0.00833333
0.0008224,0.00833333
0.00082242,0.00833333
0.00082244,0.00833333
0.00082246,0.00833333
0.00082248,-0.025
0.0008225,0.00833333
0.00082252,0.00833333
0.00082254,0.00833333
0.00082256,0.00833333
0.00082258,0.00833333
0.0008226,0.00833333
0.00082262,0.00833333
0.00082264,0.00833333
0.00082266,0.00833333
0.00082268,0.00833333
0.0008227,0.00833333
0.00082272,0.00833333
0.00082274,0.00833333
0.00082276,0.00833333
0.00082278,0.00833333
0.0008228,0.00833333
0.00082282,0.00833333
0.00082284,0.00833333
0.00082286,0.00833333
0.00082288,0.00833333
0.0008229,0.00833333
0.00082292,0.00833333
0.00082294,0.00833333
0.00082296,0.00833333
0.00082298,0.00833333
0.000823,0.00833333
0.00082302,0.00833333
0.00082304,0.00833333
0.00082306,0.00833333
0.00082308,-0.025
0.0008231,0.00833333
0.00082312,0.00833333
0.00082314,0.00833333
0.00082316,0.00833333
0.00082318,0.00833333
0.0008232,0.00833333
0.00082322,0.00833333
0.00082324,0.00833333
0.00082326,0.00833333
0.00082328,0.00833333
0.0008233,0.00833333
0.00082332,0.00833333
0.00082334,0.00833333
0.00082336,0.00833333
0.00082338,0.00833333
0.0008234,0.00833333
0.00082342,0.00833333
0.00082344,0.00833333
0.00082346,0.00833333
0.00082348,0.00833333
0.0008235,0.00833333
0.00082352,-0.025
0.00082354,0.00833333
0.00082356,0.00833333
0.00082358,0.00833333
0.0008236,0.00833333
0.00082362,0.00833333
0.00082364,0.00833333
0.00082366,0.00833333
0.00082368,0.00833333
0.0008237,0.00833333
0.00082372,0.00833333
0.00082374,0.00833333
0.00082376,0.00833333
0.00082378,0.00833333
0.0008238,0.00833333
0.00082382,0.00833333
0.00082384,0.00833333
0.00082386,0.00833333
0.00082388,0.00833333
0.0008239,0.00833333
0.00082392,0.00833333
0.00082394,-0.025
0.00082396,0.00833333
0.00082398,0.00833333
0.000824,0.00833333
0.00082402,0.00833333
0.00082404,0.00833333
0.00082406,0.00833333
0.00082408,0.00833333
0.0008241,0.00833333
0.00082412,0.00833333
0.00082414,0.00833333
0.00082416,0.00833333
0.00082418,0.00833333
0.0008242,0.00833333
0.00082422,0.00833333
0.00082424,0.00833333
0.00082426,0.00833333
0.00082428,0.00833333
0.0008243,0.00833333
0.00082432,0.00833333
0.00082434,0.00833333
0.00082436,0.00833333
0.00082438,0.00833333
0.0008244,0.00833333
0.00082442,0.00833333
0.00082444,0.00833333
0.00082446,0.00833333
0.00082448,0.00833333
0.0008245,0.00833333
0.00082452,0.00833333
0.00082454,0.00833333
0.00082456,0.00833333
0.00082458,0.00833333
0.0008246,0.00833333
0.00082462,0.00833333
0.00082464,0.00833333
0.00082466,0.00833333
0.00082468,0.00833333
0.0008247,0.00833333
0.00082472,0.00833333
0.00082474,0.00833333
0.00082476,0.00833333
0.00082478,0.00833333
0.0008248,0.00833333
0.00082482,-0.025
0.00082484,0.00833333
0.00082486,0.00833333
0.00082488,0.00833333
0.0008249,0.00833333
0.00082492,0.00833333
0.00082494,0.00833333
0.00082496,0.00833333
0.00082498,0.00833333
0.000825,0.00833333
0.00082502,0.00833333
0.00082504,0.00833333
0.00082506,0.00833333
0.00082508,0.00833333
0.0008251,0.00833333
0.00082512,0.00833333
0.00082514,0.00833333
0.00082516,0.00833333
0.00082518,-0.025
0.0008252,0.00833333
0.00082522,0.00833333
0.00082524,0.00833333
0.00082526,0.00833333
0.00082528,0.00833333
0.0008253,0.00833333
0.00082532,0.00833333
0.00082534,0.00833333
0.00082536,0.00833333
0.00082538,0.00833333
0.0008254,0.00833333
0.00082542,0.00833333
0.00082544,0.00833333
0.00082546,0.00833333
0.00082548,0.00833333
0.0008255,0.00833333
0.00082552,0.00833333
0.00082554,0.00833333
0.00082556,0.00833333
0.00082558,0.00833333
0.0008256,0.00833333
0.00082562,0.00833333
0.00082564,0.00833333
0.00082566,0.00833333
0.00082568,0.00833333
0.0008257,0.00833333
0.00082572,0.00833333
0.00082574,0.00833333
0.00082576,0.00833333
0.00082578,0.00833333
0.0008258,0.00833333
0.00082582,0.00833333
0.00082584,0.00833333
0.00082586,0.00833333
0.00082588,0.00833333
0.0008259,0.00833333
0.00082592,0.00833333
0.00082594,0.00833333
0.00082596,0.00833333
0.00082598,0.00833333
0.000826,0.00833333
0.00082602,0.00833333
0.00082604,0.00833333
0.00082606,0.00833333
0.00082608,0.00833333
0.0008261,0.00833333
0.00082612,0.00833333
0.00082614,0.00833333
0.00082616,0.00833333
0.00082618,0.00833333
0.0008262,0.00833333
0.00082622,0.00833333
0.00082624,0.00833333
0.00082626,0.00833333
0.00082628,0.00833333
0.0008263,0.00833333
0.00082632,0.00833333
0.00082634,0.00833333
0.00082636,0.00833333
0.00082638,0.00833333
0.0008264,0.00833333
0.00082642,0.00833333
0.00082644,0.00833333
0.00082646,0.00833333
0.00082648,0.00833333
0.0008265,0.00833333
0.00082652,0.00833333
0.00082654,0.00833333
0.00082656,0.00833333
0.00082658,0.00833333
0.0008266,0.00833333
0.00082662,0.00833333
0.00082664,0.00833333
0.00082666,0.00833333
0.00082668,0.00833333
0.0008267,0.00833333
0.00082672,0.00833333
0.00082674,0.00833333
0.00082676,0.00833333
0.00082678,0.00833333
0.0008268,0.00833333
0.00082682,0.00833333
0.00082684,0.00833333
0.00082686,0.00833333
0.00082688,0.00833333
0.0008269,0.00833333
0.00082692,0.00833333
0.00082694,0.0416667
0.00082696,0.00833333
0.00082698,0.00833333
0.000827,0.00833333
0.00082702,0.00833333
0.00082704,0.00833333
0.00082706,0.00833333
0.00082708,0.00833333
0.0008271,0.00833333
0.00082712,0.00833333
0.00082714,0.00833333
0.00082716,0.00833333
0.00082718,0.0416667
0.0008272,0.00833333
0.00082722,0.00833333
0.00082724,0.00833333
0.00082726,0.00833333
0.00082728,0.00833333
0.0008273,0.00833333
0.00082732,0.00833333
0.00082734,0.00833333
0.00082736,0.00833333
0.00082738,0.00833333
0.0008274,0.00833333
0.00082742,0.00833333
0.00082744,0.00833333
0.00082746,0.00833333
0.00082748,0.00833333
0.0008275,0.00833333
0.00082752,0.00833333
0.00082754,0.00833333
0.00082756,0.00833333
0.00082758,0.00833333
0.0008276,0.00833333
0.00082762,0.00833333
0.00082764,0.00833333
0.00082766,0.00833333
0.00082768,0.00833333
0.0008277,0.00833333
0.00082772,0.00833333
0.00082774,0.00833333
0.00082776,0.00833333
0.00082778,0.00833333
0.0008278,0.00833333
0.00082782,0.00833333
0.00082784,0.00833333
0.00082786,0.00833333
0.00082788,0.00833333
0.0008279,0.00833333
0.00082792,0.00833333
0.00082794,0.00833333
0.00082796,0.00833333
0.00082798,0.00833333
0.000828,0.0416667
0.00082802,0.00833333
0.00082804,0.0416667
0.00082806,0.00833333
0.00082808,0.00833333
0.0008281,0.00833333
0.00082812,0.00833333
0.00082814,0.00833333
0.00082816,0.00833333
0.00082818,0.00833333
0.0008282,0.00833333
0.00082822,0.00833333
0.00082824,0.00833333
0.00082826,0.00833333
0.00082828,0.00833333
0.0008283,0.00833333
0.00082832,0.00833333
0.00082834,0.00833333
0.00082836,0.00833333
0.00082838,0.00833333
0.0008284,0.00833333
0.00082842,0.00833333
0.00082844,0.00833333
0.00082846,0.00833333
0.00082848,0.00833333
0.0008285,0.00833333
0.00082852,0.00833333
0.00082854,0.00833333
0.00082856,0.00833333
0.00082858,0.00833333
0.0008286,0.00833333
0.00082862,0.00833333
0.00082864,0.0416667
0.00082866,0.00833333
0.00082868,0.00833333
0.0008287,0.00833333
0.00082872,0.00833333
0.00082874,0.00833333
0.00082876,0.00833333
0.00082878,0.00833333
0.0008288,0.00833333
0.00082882,0.00833333
0.00082884,0.0416667
0.00082886,0.00833333
0.00082888,0.00833333
0.0008289,0.00833333
0.00082892,0.0416667
0.00082894,0.00833333
0.00082896,-0.025
0.00082898,0.00833333
0.000829,0.00833333
0.00082902,0.00833333
0.00082904,0.00833333
0.00082906,0.00833333
0.00082908,0.00833333
0.0008291,0.00833333
0.00082912,0.00833333
0.00082914,0.0416667
0.00082916,0.00833333
0.00082918,0.00833333
0.0008292,0.00833333
0.00082922,0.00833333
0.00082924,0.00833333
0.00082926,0.00833333
0.00082928,0.00833333
0.0008293,0.00833333
0.00082932,0.00833333
0.00082934,0.00833333
0.00082936,0.00833333
0.00082938,0.00833333
0.0008294,0.00833333
0.00082942,0.00833333
0.00082944,0.00833333
0.00082946,0.00833333
0.00082948,0.00833333
0.0008295,0.00833333
0.00082952,0.00833333
0.00082954,0.00833333
0.00082956,0.00833333
0.00082958,0.00833333
0.0008296,0.00833333
0.00082962,0.00833333
0.00082964,0.00833333
0.00082966,0.00833333
0.00082968,0.00833333
0.0008297,0.00833333
0.00082972,0.0416667
0.00082974,0.00833333
0.00082976,0.00833333
0.00082978,0.00833333
0.0008298,0.00833333
0.00082982,0.00833333
0.00082984,0.00833333
0.00082986,0.00833333
0.00082988,0.00833333
0.0008299,0.00833333
0.00082992,0.00833333
0.00082994,0.00833333
0.00082996,0.00833333
0.00082998,0.00833333
0.00083,0.00833333
0.00083002,0.00833333
0.00083004,0.00833333
0.00083006,0.00833333
0.00083008,0.00833333
0.0008301,0.00833333
0.00083012,0.00833333
0.00083014,0.00833333
0.00083016,0.00833333
0.00083018,0.00833333
0.0008302,0.00833333
0.00083022,0.00833333
0.00083024,0.00833333
0.00083026,0.00833333
0.00083028,0.00833333
0.0008303,0.00833333
0.00083032,0.00833333
0.00083034,0.00833333
0.00083036,0.00833333
0.00083038,0.00833333
0.0008304,0.00833333
0.00083042,0.00833333
0.00083044,0.00833333
0.00083046,0.00833333
0.00083048,0.00833333
0.0008305,0.00833333
0.00083052,0.00833333
0.00083054,0.00833333
0.00083056,0.00833333
0.00083058,0.00833333
0.0008306,0.0416667
0.00083062,0.00833333
0.00083064,0.00833333
0.00083066,0.00833333
0.00083068,0.00833333
0.0008307,0.00833333
0.00083072,0.00833333
0.00083074,0.00833333
0.00083076,0.00833333
0.00083078,0.00833333
0.0008308,0.00833333
0.00083082,0.00833333
0.00083084,0.00833333
0.00083086,0.00833333
0.00083088,0.00833333
0.0008309,0.00833333
0.00083092,0.00833333
0.00083094,0.00833333
0.00083096,0.0416667
0.00083098,0.00833333
0.000831,0.00833333
0.00083102,0.00833333
0.00083104,0.00833333
0.00083106,0.00833333
0.00083108,0.00833333
0.0008311,0.00833333
0.00083112,0.00833333
0.00083114,0.00833333
0.00083116,0.00833333
0.00083118,0.00833333
0.0008312,0.00833333
0.00083122,0.00833333
0.00083124,0.00833333
0.00083126,0.00833333
0.00083128,0.00833333
0.0008313,0.00833333
0.00083132,0.00833333
0.00083134,0.00833333
0.00083136,0.00833333
0.00083138,0.00833333
0.0008314,0.00833333
0.00083142,0.00833333
0.00083144,0.00833333
0.00083146,0.00833333
0.00083148,0.00833333
0.0008315,0.00833333
0.00083152,0.00833333
0.00083154,0.00833333
0.00083156,0.00833333
0.00083158,0.00833333
0.0008316,0.00833333
0.00083162,0.00833333
0.00083164,0.00833333
0.00083166,0.00833333
0.00083168,0.00833333
0.0008317,0.00833333
0.00083172,0.00833333
0.00083174,0.00833333
0.00083176,0.00833333
0.00083178,0.00833333
0.0008318,0.00833333
0.00083182,0.00833333
0.00083184,0.00833333
0.00083186,0.00833333
0.00083188,0.00833333
0.0008319,0.00833333
0.00083192,0.00833333
0.00083194,0.00833333
0.00083196,0.00833333
0.00083198,0.00833333
0.000832,0.00833333
0.00083202,0.00833333
0.00083204,0.00833333
0.00083206,0.00833333
0.00083208,0.00833333
0.0008321,0.00833333
0.00083212,0.00833333
0.00083214,0.00833333
0.00083216,0.00833333
0.00083218,0.00833333
0.0008322,0.00833333
0.00083222,0.00833333
0.00083224,0.00833333
0.00083226,0.00833333
0.00083228,0.00833333
0.0008323,0.00833333
0.00083232,0.00833333
0.00083234,0.00833333
0.00083236,0.00833333
0.00083238,0.00833333
0.0008324,0.00833333
0.00083242,0.00833333
0.00083244,0.0416667
0.00083246,0.00833333
0.00083248,0.00833333
0.0008325,0.00833333
0.00083252,0.00833333
0.00083254,0.00833333
0.00083256,0.00833333
0.00083258,0.00833333
0.0008326,0.00833333
0.00083262,0.00833333
0.00083264,0.00833333
0.00083266,0.00833333
0.00083268,0.00833333
0.0008327,0.00833333
0.00083272,0.00833333
0.00083274,0.00833333
0.00083276,0.00833333
0.00083278,0.00833333
0.0008328,0.00833333
0.00083282,0.00833333
0.00083284,0.00833333
0.00083286,0.00833333
0.00083288,0.00833333
0.0008329,0.00833333
0.00083292,0.00833333
0.00083294,0.00833333
0.00083296,0.00833333
0.00083298,0.00833333
0.000833,0.00833333
0.00083302,0.00833333
0.00083304,0.00833333
0.00083306,0.00833333
0.00083308,0.00833333
0.0008331,0.00833333
0.00083312,0.00833333
0.00083314,0.00833333
0.00083316,0.00833333
0.00083318,0.00833333
0.0008332,0.00833333
0.00083322,0.00833333
0.00083324,0.00833333
0.00083326,0.00833333
0.00083328,0.00833333
0.0008333,0.00833333
0.00083332,0.00833333
0.00083334,0.00833333
0.00083336,0.00833333
0.00083338,0.00833333
0.0008334,0.00833333
0.00083342,0.00833333
0.00083344,0.00833333
0.00083346,0.00833333
0.00083348,0.00833333
0.0008335,0.00833333
0.00083352,0.00833333
0.00083354,0.00833333
0.00083356,0.00833333
0.00083358,0.00833333
0.0008336,0.00833333
0.00083362,0.00833333
0.00083364,0.00833333
0.00083366,0.00833333
0.00083368,0.00833333
0.0008337,0.00833333
0.00083372,0.00833333
0.00083374,0.00833333
0.00083376,0.00833333
0.00083378,0.00833333
0.0008338,0.00833333
0.00083382,0.00833333
0.00083384,0.00833333
0.00083386,0.00833333
0.00083388,0.00833333
0.0008339,0.00833333
0.00083392,0.00833333
0.00083394,0.00833333
0.00083396,0.00833333
0.00083398,0.00833333
0.000834,0.00833333
0.00083402,0.00833333
0.00083404,0.00833333
0.00083406,0.00833333
0.00083408,0.00833333
0.0008341,0.00833333
0.00083412,0.00833333
0.00083414,0.00833333
0.00083416,0.00833333
0.00083418,0.00833333
0.0008342,0.00833333
0.00083422,0.00833333
0.00083424,0.00833333
0.00083426,0.00833333
0.00083428,0.00833333
0.0008343,0.00833333
0.00083432,0.00833333
0.00083434,0.00833333
0.00083436,0.00833333
0.00083438,0.00833333
0.0008344,0.00833333
0.00083442,0.00833333
0.00083444,0.00833333
0.00083446,0.00833333
0.00083448,0.00833333
0.0008345,0.00833333
0.00083452,0.00833333
0.00083454,0.00833333
0.00083456,0.00833333
0.00083458,0.00833333
0.0008346,0.00833333
0.00083462,0.00833333
0.00083464,0.00833333
0.00083466,0.00833333
0.00083468,0.00833333
0.0008347,0.00833333
0.00083472,0.00833333
0.00083474,0.00833333
0.00083476,0.00833333
0.00083478,0.00833333
0.0008348,0.00833333
0.00083482,0.00833333
0.00083484,0.00833333
0.00083486,0.00833333
0.00083488,0.00833333
0.0008349,0.00833333
0.00083492,0.00833333
0.00083494,0.00833333
0.00083496,0.00833333
0.00083498,0.00833333
0.000835,0.00833333
0.00083502,0.00833333
0.00083504,0.00833333
0.00083506,0.00833333
0.00083508,0.00833333
0.0008351,-0.025
0.00083512,0.00833333
0.00083514,0.00833333
0.00083516,0.00833333
0.00083518,0.00833333
0.0008352,0.00833333
0.00083522,0.00833333
0.00083524,0.00833333
0.00083526,0.00833333
0.00083528,0.00833333
0.0008353,0.00833333
0.00083532,0.00833333
0.00083534,0.00833333
0.00083536,0.00833333
0.00083538,0.00833333
0.0008354,0.00833333
0.00083542,0.00833333
0.00083544,0.00833333
