LECROYWS3054,15236,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,19-Dec-2017 08:19:31,0                 
Time,Ampl
-0.00446004,0
-0.00445994,0
-0.00445984,0
-0.00445974,0
-0.00445964,0
-0.00445954,0
-0.00445944,0
-0.00445934,0
-0.00445924,0
-0.00445914,0
-0.00445904,0
-0.00445894,0
-0.00445884,0
-0.00445874,0
-0.00445864,0
-0.00445854,0
-0.00445844,0
-0.00445834,0
-0.00445824,0
-0.00445814,0
-0.00445804,0
-0.00445794,0
-0.00445784,0
-0.00445774,0
-0.00445764,0
-0.00445754,0
-0.00445744,0
-0.00445734,0
-0.00445724,0
-0.00445714,0
-0.00445704,0
-0.00445694,0
-0.00445684,0
-0.00445674,0
-0.00445664,0
-0.00445654,0
-0.00445644,0
-0.00445634,0
-0.00445624,0
-0.00445614,0
-0.00445604,0
-0.00445594,0
-0.00445584,0
-0.00445574,0
-0.00445564,0
-0.00445554,0
-0.00445544,0
-0.00445534,0
-0.00445524,0
-0.00445514,0
-0.00445504,0
-0.00445494,0
-0.00445484,0
-0.00445474,0
-0.00445464,0
-0.00445454,0
-0.00445444,0
-0.00445434,0
-0.00445424,0
-0.00445414,0
-0.00445404,0
-0.00445394,0
-0.00445384,0
-0.00445374,0
-0.00445364,0
-0.00445354,0
-0.00445344,0
-0.00445334,0
-0.00445324,0
-0.00445314,0
-0.00445304,0
-0.00445294,0
-0.00445284,0
-0.00445274,0
-0.00445264,0
-0.00445254,0
-0.00445244,0
-0.00445234,0
-0.00445224,0
-0.00445214,0
-0.00445204,0
-0.00445194,0
-0.00445184,0
-0.00445174,0
-0.00445164,0
-0.00445154,0
-0.00445144,0
-0.00445134,0
-0.00445124,0
-0.00445114,0
-0.00445104,0
-0.00445094,0
-0.00445084,0
-0.00445074,0
-0.00445064,0
-0.00445054,0
-0.00445044,0
-0.00445034,0
-0.00445024,0
-0.00445014,0
-0.00445004,0
-0.00444994,0
-0.00444984,0
-0.00444974,0
-0.00444964,0
-0.00444954,0
-0.00444944,0
-0.00444934,0
-0.00444924,0
-0.00444914,0
-0.00444904,0
-0.00444894,0
-0.00444884,0
-0.00444874,-0.0166667
-0.00444864,0
-0.00444854,0
-0.00444844,0
-0.00444834,0
-0.00444824,0
-0.00444814,0
-0.00444804,0
-0.00444794,0
-0.00444784,0
