LECROYWS3054,15238,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,09-Nov-2017 11:32:51,0                 
Time,Ampl
-0.0053000705,0
-0.0052999705,0
-0.0052998705,-0.0666667
-0.0052997705,0
-0.0052996705,-0.0666667
-0.0052995705,0
-0.0052994705,-0.0666667
-0.0052993705,0
-0.0052992705,-0.0666667
-0.0052991705,0
-0.0052990705,0
-0.0052989705,0
-0.0052988705,-0.0666667
-0.0052987705,0
-0.0052986705,0
-0.0052985705,0
-0.0052984705,0
-0.0052983705,0
-0.0052982705,0
-0.0052981705,0
-0.0052980705,0
-0.0052979705,0
-0.0052978705,0
-0.0052977705,-0.0666667
-0.0052976705,0
-0.0052975705,0
-0.0052974705,0
-0.0052973705,0
-0.0052972705,0
-0.0052971705,-0.0666667
-0.0052970705,0
-0.0052969705,-0.0666667
-0.0052968705,0
-0.0052967705,0
-0.0052966705,0
-0.0052965705,0
-0.0052964705,-0.0666667
-0.0052963705,0
-0.0052962705,0
-0.0052961705,0
-0.0052960705,-0.0666667
-0.0052959705,0
-0.0052958705,0
-0.0052957705,0
-0.0052956705,0
-0.0052955705,0
-0.0052954705,0
-0.0052953705,-0.0666667
-0.0052952705,0
-0.0052951705,-0.0666667
-0.0052950705,0
-0.0052949705,0
-0.0052948705,0
-0.0052947705,0
-0.0052946705,0
-0.0052945705,0
-0.0052944705,0
-0.0052943705,0
-0.0052942705,0
-0.0052941705,-0.0666667
-0.0052940705,0
-0.0052939705,0
-0.0052938705,0
-0.0052937705,-0.0666667
-0.0052936705,-0.0666667
-0.0052935705,0
-0.0052934705,0
-0.0052933705,0
-0.0052932705,0
-0.0052931705,0
-0.0052930705,0
-0.0052929705,0
-0.0052928705,0
-0.0052927705,0
-0.0052926705,0
-0.0052925705,0
-0.0052924705,0
-0.0052923705,0
-0.0052922705,0
-0.0052921705,-0.0666667
-0.0052920705,0
-0.0052919705,0
-0.0052918705,0
-0.0052917705,-0.0666667
-0.0052916705,-0.0666667
-0.0052915705,0
-0.0052914705,-0.0666667
-0.0052913705,0
-0.0052912705,0
-0.0052911705,0
-0.0052910705,-0.0666667
-0.0052909705,0
-0.0052908705,0
-0.0052907705,0
-0.0052906705,0
-0.0052905705,0
-0.0052904705,0
-0.0052903705,0
-0.0052902705,0
-0.0052901705,0
-0.0052900705,0
-0.0052899705,0
-0.0052898705,0
-0.0052897705,0
-0.0052896705,0
-0.0052895705,0
-0.0052894705,0
-0.0052893705,0
-0.0052892705,0
-0.0052891705,0
